,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,split5_test_Accuracy,split6_test_Accuracy,split7_test_Accuracy,split8_test_Accuracy,split9_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1-Score,split1_test_F1-Score,split2_test_F1-Score,split3_test_F1-Score,split4_test_F1-Score,split5_test_F1-Score,split6_test_F1-Score,split7_test_F1-Score,split8_test_F1-Score,split9_test_F1-Score,mean_test_F1-Score,std_test_F1-Score,rank_test_F1-Score,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,split5_test_MCC,split6_test_MCC,split7_test_MCC,split8_test_MCC,split9_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_test_NPV,split1_test_NPV,split2_test_NPV,split3_test_NPV,split4_test_NPV,split5_test_NPV,split6_test_NPV,split7_test_NPV,split8_test_NPV,split9_test_NPV,mean_test_NPV,std_test_NPV,rank_test_NPV
42,0.22615089416503906,0.036434847812962606,0.07741730213165283,0.005987952690703635,entropy,4,sqrt,0.35982918305799866,0.5764718505505381,146,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 0.35982918305799866, 'min_samples_split': 0.5764718505505381, 'n_estimators': 146}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,156,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
43,0.28706443309783936,0.03569841295769336,0.07741754055023194,0.003231806251830831,entropy,3,sqrt,0.07587766259916509,0.3828870408998581,178,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 0.07587766259916509, 'min_samples_split': 0.3828870408998581, 'n_estimators': 178}",0.8123535676251332,0.8041201396476828,0.8103367944621939,0.8040268635237056,0.80346112886049,0.8114556405404686,0.7946751863684771,0.818771153692402,0.804306443024494,0.8075646936545585,0.8071071611399606,0.006222738501896,36,0.759493670886076,0.7775768535262206,0.779385171790235,0.7631103074141049,0.7703435804701627,0.7631103074141049,0.7667269439421338,0.7721518987341772,0.7775768535262206,0.755877034358047,0.7685352622061483,0.007756821189702423,7,0.7993966817496229,0.8172362555720654,0.8200589970501475,0.8018154311649017,0.8095952023988006,0.8041853512705531,0.8060150375939851,0.811377245508982,0.815592203898051,0.7963800904977376,0.8081652496704848,0.007535427422377267,33,0.5063877613755285,0.5442793232022932,0.5500130443406986,0.5131868765487401,0.52935254364953,0.5133893988891639,0.5216225226938347,0.5323503804104179,0.5445562393303335,0.49805968898641956,0.5253197779426959,0.01676216100940484,8,0.7635467980295566,0.7989690721649485,0.8138297872340425,0.7621359223300971,0.7839195979899497,0.7727272727272727,0.7761194029850746,0.7839195979899497,0.7939698492462312,0.7549019607843137,0.7804039261481436,0.017367291436088998,109
44,0.4699056386947632,0.052970104411491706,0.11122512817382812,0.004332214976428868,gini,6,log2,0.3836855991699175,0.3783795735795376,301,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 0.3836855991699175, 'min_samples_split': 0.3783795735795376, 'n_estimators': 301}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,156,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
45,0.34327719211578367,0.04011593927407469,0.0873197078704834,0.003797021552163546,gini,8,sqrt,0.3020488118067079,0.19716699728776113,231,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 0.3020488118067079, 'min_samples_split': 0.19716699728776113, 'n_estimators': 231}",0.7377396166134185,0.7209644751219253,0.7521166134185304,0.7212976041361299,0.766273961661342,0.713022679423287,0.7105364749733759,0.7725794845827891,0.7338658146964856,0.7350358446819284,0.7363432569309214,0.020347542481595895,136,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
46,0.5807306289672851,0.06636587065185992,0.1388317108154297,0.007562664417372267,gini,7,log2,0.08447720235213446,0.5766234339903601,383,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 0.08447720235213446, 'min_samples_split': 0.5766234339903601, 'n_estimators': 383}",0.8083466453674121,0.7959518162193854,0.8092252396166134,0.7987634250992723,0.7988019169329074,0.807737920741945,0.7931309904153355,0.8157596674039923,0.8010516506922257,0.8028875622951257,0.8031656834784215,0.0066240330646377766,103,0.7540687160940326,0.7486437613019892,0.7631103074141049,0.755877034358047,0.7576853526220615,0.755877034358047,0.7631103074141049,0.755877034358047,0.7414104882459313,0.759493670886076,0.7555153707052442,0.006201239855147298,93,0.8051575931232092,0.8039492242595204,0.8162692847124824,0.801762114537445,0.8080229226361032,0.8068669527896997,0.8125894134477826,0.8057553956834532,0.7960057061340942,0.8102710413694723,0.806664964869326,0.005388535586369716,56,0.5005105986816348,0.4905973020337951,0.526859023843552,0.4992199037176234,0.5084440531952482,0.5031686564800149,0.5206988307524747,0.5020259872078171,0.47359509500376906,0.5117652546881071,0.5036884705604037,0.014227325342524326,94,0.8095238095238095,0.8164556962025317,0.8562091503267973,0.7795698924731183,0.8154761904761905,0.8095238095238095,0.8263473053892215,0.8023255813953488,0.793939393939394,0.8192771084337349,0.8128647937683956,0.019291095555543303,23
47,0.2916649580001831,0.044758267940879906,0.07711734771728515,0.020056703000757462,entropy,4,sqrt,0.1009658511893293,0.16261388906223576,160,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 0.1009658511893293, 'min_samples_split': 0.16261388906223576, 'n_estimators': 160}",0.8145367412140576,0.8001492417983638,0.8104499467518635,0.8025610958612052,0.8040335463258788,0.809756682568025,0.7983759318423855,0.8206699890733683,0.8094781682641107,0.8103962902752977,0.8080407633974556,0.006479412617886802,20,0.7631103074141049,0.7721518987341772,0.783001808318264,0.7613019891500904,0.7721518987341772,0.759493670886076,0.759493670886076,0.7721518987341772,0.7721518987341772,0.7522603978300181,0.7667269439421338,0.008596646888972668,17,0.804185351270553,0.81524926686217,0.823529411764706,0.8012048192771084,0.8119402985074626,0.8035450516986706,0.8029629629629631,0.8130563798219584,0.8119402985074626,0.7976366322008862,0.8085250472873942,0.007489461659038082,26,0.5142928116322969,0.5341769268604011,0.5581565026666435,0.5094173994294363,0.533445909168893,0.5064224692691764,0.5072496899219217,0.5329223764414307,0.533445909168893,0.4910493768002817,0.5220579371359374,0.018635309021952196,17,0.7766497461928934,0.8054054054054054,0.8225806451612904,0.7635467980295566,0.7908163265306123,0.7789473684210526,0.7801047120418848,0.7927461139896373,0.7908163265306123,0.7684210526315789,0.7870034494934524,0.01667823508296796,73
48,0.1599360704421997,0.030280270361283456,0.050911355018615725,0.004827054811843453,gini,3,log2,0.36240182488066996,0.5958426319558255,93,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 0.36240182488066996, 'min_samples_split': 0.5958426319558255, 'n_estimators': 93}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,156,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
49,0.43849878311157225,0.0330322549150996,0.1248281478881836,0.007041591012451517,entropy,3,sqrt,0.3518454321242858,0.45630072718587267,339,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 0.3518454321242858, 'min_samples_split': 0.45630072718587267, 'n_estimators': 339}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,156,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
50,0.13763086795806884,0.03876233354560138,0.055812525749206546,0.017421154354416418,gini,5,sqrt,0.4061355789586818,0.14013819063908436,73,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 0.4061355789586818, 'min_samples_split': 0.14013819063908436, 'n_estimators': 73}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,156,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
51,0.30626888275146485,0.03983807069799381,0.09222075939178467,0.007251402888941501,gini,4,log2,0.018260399786291473,0.4650271923016849,205,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 0.018260399786291473, 'min_samples_split': 0.4650271923016849, 'n_estimators': 205}",0.8097044728434505,0.7993697199051248,0.8087593184238552,0.7987834128401249,0.8007654419595314,0.8072049143192175,0.7926584132055379,0.8174319750552994,0.8029153354632588,0.8052261279748422,0.8042819131990242,0.006599340273831809,82,0.7649186256781193,0.7721518987341772,0.7811934900542495,0.7631103074141049,0.7757685352622061,0.7576853526220615,0.7649186256781193,0.7685352622061483,0.7703435804701627,0.7522603978300181,0.7670886075949368,0.008038376409002844,13,0.8071216617210681,0.8147058823529412,0.823871906841339,0.8035982008995503,0.8160237388724035,0.8023598820058997,0.8093841642228738,0.8106508875739645,0.8112927191679049,0.7994143484626648,0.8098423392120611,0.006875909427024376,13,0.5186287578945368,0.5338088755721686,0.5561139177637505,0.513291403762883,0.5416201030391548,0.502692462344715,0.5199202843122711,0.5255052200317848,0.5299883576010088,0.49176584830326897,0.5233335230625542,0.017677358501809255,12,0.7864583333333334,0.8021390374331551,0.8324022346368715,0.77,0.8020833333333334,0.7777777777777778,0.7989130434782609,0.7905759162303665,0.7927461139896373,0.7771739130434783,0.7930269703256214,0.016773303115259167,56
52,0.16133625507354737,0.025137533515747504,0.05511243343353271,0.0035911605475132647,entropy,2,log2,0.2453268454214423,0.5086290731417142,97,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'log2', 'min_samples_leaf': 0.2453268454214423, 'min_samples_split': 0.5086290731417142, 'n_estimators': 97}",0.8100239616613418,0.7954521226980784,0.8128128328008519,0.7945060362977373,0.8156416400425986,0.7956453375263172,0.7911408413205538,0.8257535378301308,0.8091986155484557,0.804419955760467,0.8054594881486533,0.010615833161477182,66,0.7468354430379747,0.7414104882459313,0.7576853526220615,0.7305605786618445,0.6871609403254972,0.7522603978300181,0.7124773960216998,0.7631103074141049,0.7432188065099458,0.72875226039783,0.7363471971066907,0.021651543648601484,109,0.8082191780821919,0.803840877914952,0.8203753351206434,0.7910238429172511,0.7796178343949045,0.8094575799721837,0.7848443843031124,0.8193103448275862,0.8054794520547944,0.7972972972972974,0.8019466126884918,0.012980483404260779,105,0.4996763512300849,0.48382925075152033,0.5392321268232803,0.4515039641780447,0.400851408421458,0.5032574765117662,0.4240272127010733,0.5316837454844395,0.49120388473624066,0.4609441406323011,0.4786209561470208,0.042191821817073163,109,0.8676470588235294,0.8478260869565217,0.9416666666666667,0.7922077922077922,0.9135802469135802,0.8445945945945946,0.8188976377952756,0.8802816901408451,0.8602941176470589,0.8503937007874016,0.8617389592533267,0.040918159483210766,6
53,0.1454324722290039,0.02016484612369367,0.05191192626953125,0.0031771450007680464,gini,5,log2,0.1194168139262543,0.4888281003475382,91,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 0.1194168139262543, 'min_samples_split': 0.4888281003475382, 'n_estimators': 91}",0.8091719914802981,0.7983503451216588,0.8090122470713526,0.7979439277243291,0.8007321618743344,0.805585907310183,0.7957601171458998,0.8136276417130827,0.8005724174653888,0.8058390853609787,0.8036595842267508,0.0055517517834974385,95,0.7576853526220615,0.7613019891500904,0.7613019891500904,0.7540687160940326,0.7631103074141049,0.7540687160940326,0.755877034358047,0.7649186256781193,0.7468354430379747,0.759493670886076,0.757866184448463,0.005079411177283226,79,0.8046647230320702,0.8108882521489972,0.8125000000000001,0.798219584569733,0.8104196816208393,0.8023255813953488,0.804630969609262,0.8104956268221575,0.7988505747126436,0.8075253256150505,0.8060520319526102,0.0048682287055761,67,0.5052099229337449,0.5147541531528367,0.5186280081394247,0.49463095783375555,0.5181546511380141,0.4964984052336084,0.5024650315750002,0.5194667248616356,0.48408450415846166,0.5088766545752226,0.5062769013601705,0.01133861989878151,80,0.7944444444444444,0.8165680473372781,0.8333333333333334,0.7668393782383419,0.8114285714285714,0.7877094972067039,0.8,0.8011049723756906,0.7941176470588235,0.8011363636363636,0.800668225505955,0.016823852560467714,38
54,0.3806853532791138,0.02960477688489116,0.1053238868713379,0.003132720547592862,gini,6,sqrt,0.2849953105551261,0.13930460626813507,291,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 0.2849953105551261, 'min_samples_split': 0.13930460626813507, 'n_estimators': 291}",0.7626930244941428,0.7526250566319326,0.776830404685836,0.7454094821842603,0.787087326943557,0.7229365988860165,0.7249068157614483,0.7893958372198385,0.7489616613418532,0.7744116941609147,0.7585257902309799,0.022513690537219754,128,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
55,0.5168163299560546,0.1030942288883317,0.13603055477142334,0.021382167447116983,gini,4,log2,0.11157665703801033,0.13798718642048918,334,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 0.11157665703801033, 'min_samples_split': 0.13798718642048918, 'n_estimators': 334}",0.8115814696485623,0.7986701489752952,0.8137646432374867,0.7977507128960903,0.8034345047923321,0.8084108413506382,0.7989483493077743,0.8185379633824587,0.8062034078807242,0.8107960450923434,0.8068098086563704,0.0067009379153095145,44,0.7504520795660036,0.7649186256781193,0.7703435804701627,0.7540687160940326,0.7685352622061483,0.7613019891500904,0.7631103074141049,0.7649186256781193,0.7631103074141049,0.7522603978300181,0.7613019891500905,0.006469636101265213,51,0.7982456140350878,0.811046511627907,0.8162083936324168,0.798219584569733,0.812316715542522,0.8070175438596491,0.8081991215226941,0.8093841642228738,0.8076358296622613,0.8,0.8068273478675143,0.0058258032371585,51,0.48927440092753943,0.5199040330547767,0.5338442707010279,0.49463095783375555,0.5276635693631635,0.5113090986559493,0.5162451645837903,0.5187036755611605,0.515861200623881,0.4920722994817039,0.5119508670786749,0.014417232036578933,53,0.7802197802197802,0.8044692737430168,0.8228571428571428,0.7668393782383419,0.8043478260869565,0.7923497267759563,0.7978142076502732,0.7945945945945946,0.7945945945945946,0.7802197802197802,0.7938306304980437,0.014780385607510911,51
56,0.2559575796127319,0.05918007358887311,0.07211620807647705,0.007491084866874621,gini,5,log2,0.09298803017644376,0.26481128125090375,151,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 0.09298803017644376, 'min_samples_split': 0.26481128125090375, 'n_estimators': 151}",0.8150159744408946,0.8000426405138183,0.8155750798722043,0.8036670841883644,0.8063631522896699,0.810489566399275,0.8017705005324813,0.8217893025610958,0.8077875399361023,0.8079844362124563,0.8090485276946362,0.006446545432362375,14,0.7613019891500904,0.7721518987341772,0.7757685352622061,0.7576853526220615,0.7685352622061483,0.755877034358047,0.7576853526220615,0.7721518987341772,0.7721518987341772,0.7504520795660036,0.7643761301989149,0.008328086032310646,29,0.8035714285714285,0.8147058823529412,0.8176470588235293,0.7981927710843375,0.8106508875739645,0.8011782032400588,0.8017751479289942,0.8136094674556213,0.8125,0.7970588235294119,0.8070889670560287,0.0071362955564785325,46,0.5107475370676248,0.5338088755721686,0.5427115054951029,0.5018442013573765,0.5265816037488017,0.4989610856130946,0.5035333257597437,0.5331821996555386,0.5336836863785955,0.48751204494905503,0.5172566065597102,0.017944531803546448,31,0.7783505154639175,0.8021390374331551,0.8118279569892473,0.7586206896551724,0.7947368421052632,0.776595744680851,0.7789473684210526,0.7958115183246073,0.7938144329896907,0.7700534759358288,0.7860897581998787,0.015367978069905456,80
57,0.03980906009674072,0.014472579492295854,0.03360745906829834,0.005239729398578644,entropy,2,log2,0.12105148251789276,0.36207060787490125,14,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'log2', 'min_samples_leaf': 0.12105148251789276, 'min_samples_split': 0.36207060787490125, 'n_estimators': 14}",0.8192758253461129,0.7958585400954081,0.8134584664536741,0.8075646936545586,0.8153887113951012,0.8073914665671722,0.8054579339723109,0.8219025664259255,0.8013511714589989,0.8198305039575727,0.8107479879326835,0.0081725383052178,10,0.7576853526220615,0.7396021699819169,0.7775768535262206,0.7576853526220615,0.7739602169981917,0.7631103074141049,0.7667269439421338,0.7667269439421338,0.7613019891500904,0.7576853526220615,0.7622061482820978,0.009945750452079564,41,0.804093567251462,0.7948717948717948,0.8225108225108224,0.8023598820058997,0.8211731044349071,0.8115107913669065,0.8122270742358079,0.8111273792093705,0.8086956521739129,0.804093567251462,0.8092663635312347,0.00801995800648424,19,0.504803801358747,0.4682308281040072,0.5502060670803893,0.502692462344715,0.5445394048049766,0.5177971836473969,0.5249217888976244,0.5227542554606865,0.5139658901761245,0.5035513634837384,0.5153463045358405,0.022027648506220483,36,0.7912087912087912,0.7878787878787878,0.838150289017341,0.7777777777777778,0.844311377245509,0.813953488372093,0.8100558659217877,0.7989130434782609,0.8068181818181818,0.7868852459016393,0.8055952848620169,0.020831209769129312,32
58,0.30686914920806885,0.021830621934161822,0.09822204113006591,0.004167360917212787,entropy,6,sqrt,0.2169516428616457,0.08924086380709198,229,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 0.2169516428616457, 'min_samples_split': 0.08924086380709198, 'n_estimators': 229}",0.8035476570820022,0.7994963089305226,0.8128793929712459,0.7950656930416011,0.803148296059638,0.804853023478933,0.7935103833865813,0.8176518402046745,0.8047324281150162,0.8026477094048983,0.8037532732675112,0.0069193031011048805,91,0.7486437613019892,0.7757685352622061,0.7721518987341772,0.7468354430379747,0.759493670886076,0.759493670886076,0.7540687160940326,0.7667269439421338,0.7613019891500904,0.7450271247739603,0.7589511754068716,0.009972018574294554,72,0.7952871870397644,0.8160237388724035,0.8157894736842106,0.7928994082840237,0.8035450516986705,0.8023774145616642,0.7999999999999999,0.808888888888889,0.8081395348837209,0.7917282127031019,0.803467891061645,0.008308672226462272,95,0.48466389475994964,0.5405806601629658,0.5358626022211621,0.47944334228926183,0.5075081997828095,0.5060335652756791,0.496376513980481,0.5215465493084526,0.5134622333119667,0.47567628433138703,0.5061153845424116,0.021353558293907733,81,0.7700534759358288,0.7979274611398963,0.8131868131868132,0.7591623036649214,0.783068783068783,0.7731958762886598,0.7795698924731183,0.7864583333333334,0.8033707865168539,0.7578947368421053,0.7823888462450312,0.01741057268080158,99
59,0.2624591112136841,0.07251919315461787,0.07001574039459228,0.0027934907467666845,entropy,5,sqrt,0.34617141301417304,0.13291945730826743,168,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 0.34617141301417304, 'min_samples_split': 0.13291945730826743, 'n_estimators': 168}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,156,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
60,0.48410897254943847,0.04910900244348815,0.13773114681243898,0.00921126854837965,entropy,4,sqrt,0.29883226496109944,0.028271778964960192,353,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 0.29883226496109944, 'min_samples_split': 0.028271778964960192, 'n_estimators': 353}",0.7414669861554846,0.727580417344029,0.7545793397231096,0.7337033286251099,0.7672457401490949,0.7139021400207872,0.7180511182108626,0.7762372411587559,0.7367545260915868,0.7358220291554514,0.7405342866634271,0.019110355643297078,134,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.0009041591320072538,123,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
61,0.4933112859725952,0.07240375825445326,0.12442779541015625,0.005536660158596377,entropy,8,log2,0.04336897417680742,0.3413154819534439,346,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 0.04336897417680742, 'min_samples_split': 0.3413154819534439, 'n_estimators': 346}",0.8121671991480298,0.8018148868693867,0.8121139510117147,0.8053327292593875,0.8045926517571885,0.8109426218585934,0.7968583599574015,0.8208965168030276,0.8074148029818956,0.8091437251818884,0.8081277444828514,0.006259974517209346,18,0.7667269439421338,0.7757685352622061,0.7811934900542495,0.7576853526220615,0.7721518987341772,0.7540687160940326,0.7649186256781193,0.7685352622061483,0.7757685352622061,0.755877034358047,0.7672694394213381,0.008749345680580787,12,0.8071748878923767,0.8160237388724035,0.8217967599410899,0.7969696969696969,0.811377245508982,0.798219584569733,0.8071216617210681,0.8095238095238095,0.8143712574850298,0.7988077496274218,0.8081386392111612,0.0078238950188041,34,0.5219116582350095,0.5405806601629658,0.5540749273399528,0.5018822203069291,0.5332424679774145,0.49463095783375555,0.5186287578945368,0.5250573180690876,0.5408527468251358,0.4982570582399998,0.5229118772884787,0.018936163620993367,14,0.7817258883248731,0.7979274611398963,0.8181818181818182,0.7536231884057971,0.7878787878787878,0.7668393782383419,0.7864583333333334,0.7846153846153846,0.7929292929292929,0.7653061224489796,0.7835485655496506,0.01741666606930513,94
62,0.4636042833328247,0.09887298720593042,0.11562621593475342,0.007474178969791813,gini,6,sqrt,0.12685901071701955,0.1544972679492681,310,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 0.12685901071701955, 'min_samples_split': 0.1544972679492681, 'n_estimators': 310}",0.8108892438764643,0.8012685552860912,0.8117012779552716,0.7993097566825681,0.8033812566560171,0.8093169522692748,0.7980298189563366,0.821802627721664,0.8059105431309904,0.8096567438637636,0.8071266776398442,0.006747946144909143,35,0.7576853526220615,0.7685352622061483,0.7703435804701627,0.7576853526220615,0.7703435804701627,0.7576853526220615,0.7576853526220615,0.7667269439421338,0.7685352622061483,0.7468354430379747,0.7622061482820977,0.0074229207058856385,42,0.8017751479289942,0.813953488372093,0.8151382823871907,0.7987987987987988,0.8107302533532043,0.8029411764705884,0.8035190615835778,0.808888888888889,0.812316715542522,0.7941176470588235,0.8062179460384682,0.006658239185776645,64,0.5035333257597437,0.5277059089951661,0.532719821114156,0.5018706812216346,0.5297422750786958,0.5029443218234262,0.5044337142104862,0.5215465493084526,0.5276635693631635,0.47979590651186943,0.5131956073386794,0.016320568084562417,47,0.7789473684210526,0.8100558659217877,0.8156424581005587,0.7611940298507462,0.7897435897435897,0.7807486631016043,0.7880434782608695,0.7864583333333334,0.8043478260869565,0.7647058823529411,0.7879887495173439,0.017084916075348216,70
