,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_C,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1-Score,split1_test_F1-Score,split2_test_F1-Score,split3_test_F1-Score,mean_test_F1-Score,std_test_F1-Score,rank_test_F1-Score,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_test_NPV,split1_test_NPV,split2_test_NPV,split3_test_NPV,mean_test_NPV,std_test_NPV,rank_test_NPV
0,0.019504547119140625,0.0005003214592532548,0.09702181816101074,0.011643038883248986,rbf,1e-05,0.001,"{'kernel': 'rbf', 'gamma': 1e-05, 'C': 0.001}",0.8100638977635782,0.8006156224182501,0.8108626198083067,0.798510247048477,0.805013096759653,0.00550800203402789,39,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
1,0.020503878593444824,0.0005010370977882074,0.03550773859024048,0.001500268780632026,sigmoid,1e-05,0.001,"{'kernel': 'sigmoid', 'gamma': 1e-05, 'C': 0.001}",0.8106096911608094,0.8001225914772273,0.8100505857294995,0.7992031553980226,0.8049965059413897,0.005347184388404692,40,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
2,0.022004544734954834,0.001225483688512318,0.09277087450027466,0.00641931530711505,rbf,0.0001,0.001,"{'kernel': 'rbf', 'gamma': 0.0001, 'C': 0.001}",0.8114350372736954,0.7993497321642725,0.8097577209797657,0.7987234496175678,0.8048164850088253,0.005814454272454867,46,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
3,0.019254028797149658,0.0004332910650740261,0.03600829839706421,0.002121644258465106,sigmoid,0.0001,0.001,"{'kernel': 'sigmoid', 'gamma': 0.0001, 'C': 0.001}",0.8113551650692226,0.8001225914772273,0.8100505857294995,0.7991365295951817,0.8051662179677828,0.005566763527917983,32,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
4,0.020254552364349365,0.0008292937872136177,0.08826971054077148,0.0022781891616378684,rbf,0.001,0.001,"{'kernel': 'rbf', 'gamma': 0.001, 'C': 0.001}",0.8094515441959531,0.8002158676012046,0.8097710330138446,0.7986568238147269,0.8045238171564323,0.005118491190583059,54,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
5,0.020754873752593994,0.0030318672031105277,0.03600817918777466,0.0007068869507635022,sigmoid,0.001,0.001,"{'kernel': 'sigmoid', 'gamma': 0.001, 'C': 0.001}",0.8110489882854099,0.8000826159955228,0.8099307774227903,0.7992431308797271,0.8050763781458625,0.0054360302220670155,38,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
6,0.021504640579223633,0.001118166220339788,0.0957719087600708,0.013048275340385225,rbf,0.01,0.001,"{'kernel': 'rbf', 'gamma': 0.01, 'C': 0.001}",0.8128727369542066,0.8004157450097275,0.8122603833865815,0.8013884817312049,0.80673433677043,0.005846364596030892,23,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
7,0.018753886222839355,0.00043270609202645865,0.04300999641418457,0.013913828678137492,sigmoid,0.01,0.001,"{'kernel': 'sigmoid', 'gamma': 0.01, 'C': 0.001}",0.8115015974440896,0.7987634250992725,0.810835995740149,0.7993230818431363,0.8051060250316617,0.006070562507436753,35,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
8,0.022254467010498047,0.0016400952691414039,0.09377145767211914,0.007792144071333968,rbf,0.1,0.001,"{'kernel': 'rbf', 'gamma': 0.1, 'C': 0.001}",0.8167731629392971,0.8065186685499561,0.8132188498402555,0.8058124350398422,0.8105807790923377,0.004597360167547244,18,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
9,0.03300732374191284,0.006125353728074901,0.05576258897781372,0.00481649809685192,sigmoid,0.1,0.001,"{'kernel': 'sigmoid', 'gamma': 0.1, 'C': 0.001}",0.7955670926517573,0.7929270047704076,0.7988418530351438,0.7913679609839299,0.7946759778603096,0.0028350698433835244,60,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
10,0.021254777908325195,0.001639804396975311,0.10302329063415527,0.006520494487944398,rbf,1.0,0.001,"{'kernel': 'rbf', 'gamma': 1.0, 'C': 0.001}",0.7259185303514376,0.7312714868214164,0.7074014909478168,0.7074994003677744,0.7180227271221112,0.010740395780124406,74,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
11,0.026005804538726807,0.0018712029048244387,0.04826080799102783,0.004323955822486452,sigmoid,1.0,0.001,"{'kernel': 'sigmoid', 'gamma': 1.0, 'C': 0.001}",0.5359291799787007,0.5256376089331876,0.4828674121405751,0.48894011672840654,0.5083435794452175,0.022834065990644827,85,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
12,0.026255369186401367,0.004711430478356125,0.1157759428024292,0.008586068477760974,rbf,10.0,0.001,"{'kernel': 'rbf', 'gamma': 10.0, 'C': 0.001}",0.513371938232162,0.5119260187085254,0.5253194888178914,0.5167097513525039,0.5168317992777707,0.005198391358729189,84,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
13,0.017504096031188965,0.000500202249980627,0.03300744295120239,0.003317336894090963,sigmoid,10.0,0.001,"{'kernel': 'sigmoid', 'gamma': 10.0, 'C': 0.001}",0.49645899893503725,0.5,0.4974174653887114,0.49581589958158995,0.49742309097633464,0.001593190933858715,131,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
14,0.04000890254974365,0.002345647881687174,0.13903117179870605,0.003162840107963654,rbf,100.0,0.001,"{'kernel': 'rbf', 'gamma': 100.0, 'C': 0.001}",0.4979166666666667,0.4984076433121019,0.4979166666666667,0.4984076433121019,0.49816215498938426,0.00024548832271761856,114,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
15,0.020254313945770264,0.0037677295990195484,0.03500783443450928,0.004000902177679276,sigmoid,100.0,0.001,"{'kernel': 'sigmoid', 'gamma': 100.0, 'C': 0.001}",0.5,0.5,0.5,0.5,0.5,0.0,86,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
16,0.042259395122528076,0.0028619389576355564,0.1620362401008606,0.02630205224629949,rbf,1000.0,0.001,"{'kernel': 'rbf', 'gamma': 1000.0, 'C': 0.001}",0.4979166666666667,0.4984076433121019,0.4979166666666667,0.4984076433121019,0.49816215498938426,0.00024548832271761856,114,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
17,0.01625382900238037,0.00043311911066687354,0.03700810670852661,0.00839803407679512,sigmoid,1000.0,0.001,"{'kernel': 'sigmoid', 'gamma': 1000.0, 'C': 0.001}",0.5,0.5,0.5,0.5,0.5,0.0,86,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
18,0.04225921630859375,0.004024388724167403,0.14728349447250366,0.01554967903001684,rbf,10000.0,0.001,"{'kernel': 'rbf', 'gamma': 10000.0, 'C': 0.001}",0.4979166666666667,0.4984076433121019,0.5,0.5,0.49908107749469216,0.0009351742239051595,107,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
19,0.01775383949279785,0.0004333254559658772,0.034507811069488525,0.0045010844877835755,sigmoid,10000.0,0.001,"{'kernel': 'sigmoid', 'gamma': 10000.0, 'C': 0.001}",0.5,0.5,0.5,0.5,0.5,0.0,86,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
20,0.021755218505859375,0.0019207835667621343,0.09102004766464233,0.0033921319802005722,rbf,1e-05,0.01,"{'kernel': 'rbf', 'gamma': 1e-05, 'C': 0.01}",0.8093317358892439,0.8004956959731364,0.8104632587859424,0.7990166031500678,0.8048268234495977,0.005113241744140915,45,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
21,0.026505708694458008,0.007019245265294917,0.04200953245162964,0.003606364496670073,sigmoid,1e-05,0.01,"{'kernel': 'sigmoid', 'gamma': 1e-05, 'C': 0.01}",0.8113551650692226,0.8001225914772273,0.8097976570820022,0.7991365295951817,0.8051029858059084,0.005512091511279421,36,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
22,0.020254671573638916,0.0008291140958201877,0.0917704701423645,0.0016398134736998224,rbf,0.0001,0.01,"{'kernel': 'rbf', 'gamma': 0.0001, 'C': 0.01}",0.8116347177848776,0.7996828611784771,0.8103700745473909,0.7986967992964316,0.8050961132017942,0.005933433535822271,37,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
23,0.019504070281982422,0.0008662379424444496,0.035758256912231445,0.0008293477405865168,sigmoid,0.0001,0.01,"{'kernel': 'sigmoid', 'gamma': 0.0001, 'C': 0.01}",0.8112752928647498,0.7999893398715454,0.810223642172524,0.7989899528289317,0.8051195569344378,0.005653227939947495,33,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
24,0.019754230976104736,0.0008292219496040688,0.08952033519744873,0.0025008440047248797,rbf,0.001,0.01,"{'kernel': 'rbf', 'gamma': 0.001, 'C': 0.01}",0.8121538871139511,0.7993364070037045,0.8108093716719914,0.7989766276683633,0.8053190733645025,0.006182171315322114,31,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
25,0.024255752563476562,0.004438128610215472,0.040258824825286865,0.002773094215654582,sigmoid,0.001,0.01,"{'kernel': 'sigmoid', 'gamma': 0.001, 'C': 0.01}",0.8117012779552715,0.799896063747568,0.8113551650692227,0.7992697812008634,0.8055555719932314,0.0059780051247696735,25,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
26,0.02325516939163208,0.0028619910200515086,0.0990222692489624,0.007349883296694475,rbf,0.01,0.01,"{'kernel': 'rbf', 'gamma': 0.01, 'C': 0.01}",0.8136315228966986,0.7997228366601818,0.8116746538871139,0.7999760147109773,0.8062512570387429,0.00643973012672928,24,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
27,0.019754350185394287,0.0008294735082094669,0.03600817918777466,0.0010002255759430426,sigmoid,0.01,0.01,"{'kernel': 'sigmoid', 'gamma': 0.01, 'C': 0.01}",0.8116214057507988,0.7986035231724542,0.8109424920127796,0.7978972896623403,0.8047661776495932,0.006524970188025562,47,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
28,0.021504759788513184,0.000866444451792074,0.09077030420303345,0.004323897225953033,rbf,0.1,0.01,"{'kernel': 'rbf', 'gamma': 0.1, 'C': 0.01}",0.8164802981895634,0.8066652453162061,0.8131789137380192,0.8061988646963195,0.810630830485027,0.004361111875830494,17,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
29,0.024755537509918213,0.0014795474759434432,0.0467604398727417,0.0010899192431258367,sigmoid,0.1,0.01,"{'kernel': 'sigmoid', 'gamma': 0.1, 'C': 0.01}",0.7957667731629392,0.7928603789675667,0.7989882854100107,0.7915012125896117,0.794779162532532,0.0028774457576329635,59,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
30,0.0232546329498291,0.0004327749394207467,0.09927284717559814,0.0004332568272526727,rbf,1.0,0.01,"{'kernel': 'rbf', 'gamma': 1.0, 'C': 0.01}",0.7442891373801918,0.7500732883831251,0.7333200212992544,0.7205314074034592,0.7370534636165076,0.01127816191596931,70,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
31,0.030256807804107666,0.0053572772696491005,0.054512202739715576,0.005501210692773707,sigmoid,1.0,0.01,"{'kernel': 'sigmoid', 'gamma': 1.0, 'C': 0.01}",0.5359291799787007,0.4628494523359007,0.4828674121405751,0.48894011672840654,0.4926465402958957,0.026789094198698796,135,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
32,0.02525562047958374,0.0027732232026551657,0.11277538537979126,0.0019206982263185771,rbf,10.0,0.01,"{'kernel': 'rbf', 'gamma': 10.0, 'C': 0.01}",0.5160077209797655,0.5346187671561441,0.5326677316293931,0.5216600485035844,0.5262385670672218,0.00770056742066199,83,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
33,0.016503870487213135,0.0005000233721258472,0.03275716304779053,0.0010899739771536683,sigmoid,10.0,0.01,"{'kernel': 'sigmoid', 'gamma': 10.0, 'C': 0.01}",0.4959664536741214,0.5,0.4969249201277956,0.49581589958158995,0.49717681834587674,0.0016845540868484978,132,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
34,0.04100942611694336,0.0015814389090280084,0.13578039407730103,0.003113125434866378,rbf,100.0,0.01,"{'kernel': 'rbf', 'gamma': 100.0, 'C': 0.01}",0.4979166666666667,0.4984076433121019,0.4979166666666667,0.4984076433121019,0.49816215498938426,0.00024548832271761856,114,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
35,0.01600325107574463,2.6656007498500226e-07,0.03100728988647461,0.0007071398795804499,sigmoid,100.0,0.01,"{'kernel': 'sigmoid', 'gamma': 100.0, 'C': 0.01}",0.5,0.5,0.5,0.5,0.5,0.0,86,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
36,0.040509045124053955,0.0008664100062318937,0.139781653881073,0.0033454072657962196,rbf,1000.0,0.01,"{'kernel': 'rbf', 'gamma': 1000.0, 'C': 0.01}",0.4979166666666667,0.4984076433121019,0.4979166666666667,0.4984076433121019,0.49816215498938426,0.00024548832271761856,114,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
37,0.01625347137451172,0.00043318782680872443,0.03125721216201782,0.00043301590524597494,sigmoid,1000.0,0.01,"{'kernel': 'sigmoid', 'gamma': 1000.0, 'C': 0.01}",0.5,0.5,0.5,0.5,0.5,0.0,86,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
38,0.0400090217590332,0.0007074770945155279,0.13327986001968384,0.0019208689237590643,rbf,10000.0,0.01,"{'kernel': 'rbf', 'gamma': 10000.0, 'C': 0.01}",0.4979166666666667,0.4984076433121019,0.5,0.5,0.49908107749469216,0.0009351742239051595,107,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
39,0.02075427770614624,0.004206540176248196,0.03650832176208496,0.003202372660908818,sigmoid,10000.0,0.01,"{'kernel': 'sigmoid', 'gamma': 10000.0, 'C': 0.01}",0.5,0.5,0.5,0.5,0.5,0.0,86,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
40,0.019754528999328613,0.0004331191762878692,0.08801978826522827,0.001225337452726325,rbf,1e-05,0.1,"{'kernel': 'rbf', 'gamma': 1e-05, 'C': 0.1}",0.8115015974440896,0.8006156224182501,0.8107428115015974,0.7984702715667723,0.8053325757326774,0.0058452619057459965,30,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
41,0.020754635334014893,0.0019207913379116716,0.037508368492126465,0.001803240102959231,sigmoid,1e-05,0.1,"{'kernel': 'sigmoid', 'gamma': 1e-05, 'C': 0.1}",0.8112752928647498,0.7999893398715454,0.810223642172524,0.7989899528289317,0.8051195569344378,0.005653227939947495,33,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
42,0.022505223751068115,0.001658929034818691,0.09352093935012817,0.006226466311491227,rbf,0.0001,0.1,"{'kernel': 'rbf', 'gamma': 0.0001, 'C': 0.1}",0.8121272630457933,0.7999626895504091,0.8112886048988286,0.7985768728513178,0.8054888575865873,0.006245389540920211,26,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
43,0.019504427909851074,0.0011182195145620845,0.03550785779953003,0.001118192939255266,sigmoid,0.0001,0.1,"{'kernel': 'sigmoid', 'gamma': 0.0001, 'C': 0.1}",0.8116080937167198,0.7995895850545,0.8113684771033014,0.7990032779894998,0.8053923584660052,0.006100038673536227,28,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
44,0.020004212856292725,0.0007071398469240546,0.08877015113830566,0.0012992422112605337,rbf,0.001,0.1,"{'kernel': 'rbf', 'gamma': 0.001, 'C': 0.1}",0.8119142705005324,0.7985901980118861,0.8109558040468584,0.7981104922314314,0.8048926911976771,0.006553311309995889,41,0.566003616636528,0.5678119349005425,0.566003616636528,0.5678119349005425,0.5669077757685352,0.000904159132007254,40,0.7228637413394919,0.7243367935409457,0.7228637413394919,0.7243367935409457,0.7236002674402189,0.0007365261007268864,36,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,43
